id,archetype_id,name,price_multiplier_mean,price_multiplier_stdev,pixabay_term,characteristics,weights
265,41,Drożdżówka z Cynamonem,1.2,0.15,cinnamon roll,"{""texture_crispy"": 0.6, ""texture_chewy"": 0.5, ""flavor_saltiness"": 0.3, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""texture_crispy"": 1.4, ""physics_temperature"": 0.6, ""_default"": 1.0}"
266,41,Chleb na Zakwasie,1.8,0.15,sourdough bread,"{""texture_crispy"": 0.6, ""texture_chewy"": 0.5, ""flavor_saltiness"": 0.3, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""texture_crispy"": 1.4, ""physics_temperature"": 0.6, ""_default"": 1.0}"
267,41,Muffin,1.0,0.15,muffin,"{""texture_crispy"": 0.6, ""texture_chewy"": 0.5, ""flavor_saltiness"": 0.3, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_creamy"": 0.5, ""physics_richness"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""texture_crispy"": 1.4, ""physics_temperature"": 0.6, ""_default"": 1.0}"
268,42,Falafel,1.1,0.15,falafel,"{""flavor_umami"": 0.6, ""flavor_saltiness"": 0.5, ""physics_richness"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.9, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.4, ""flavor_umami"": 1.3, ""physics_temperature"": 0.5, ""_default"": 1.0}"
269,42,Hummus Bowl,1.2,0.15,hummus,"{""flavor_umami"": 0.6, ""flavor_saltiness"": 0.5, ""physics_richness"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.2, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.4, ""flavor_umami"": 1.3, ""physics_temperature"": 0.5, ""_default"": 1.0}"
270,42,Tabbouleh,0.8,0.1,tabbouleh salad,"{""flavor_umami"": 0.6, ""flavor_saltiness"": 0.5, ""physics_richness"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.2, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.4, ""flavor_umami"": 1.3, ""physics_temperature"": 0.5, ""_default"": 1.0}"
271,42,Lahmacun,1.1,0.15,lahmacun,"{""flavor_umami"": 0.6, ""flavor_saltiness"": 0.5, ""physics_richness"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.4, ""flavor_umami"": 1.3, ""physics_temperature"": 0.5, ""_default"": 1.0}"
272,42,Manti,1.4,0.15,manti dumplings,"{""flavor_umami"": 0.6, ""flavor_saltiness"": 0.5, ""physics_richness"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.4, ""flavor_umami"": 1.3, ""physics_temperature"": 0.5, ""_default"": 1.0}"
273,42,Turecki Chleb,0.4,0.05,turkish bread,"{""flavor_umami"": 0.6, ""flavor_saltiness"": 0.5, ""physics_richness"": 0.6, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_temperature"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_spiciness"": 1.4, ""flavor_umami"": 1.3, ""physics_temperature"": 0.5, ""_default"": 1.0}"
274,43,Risotto al Pomodoro,0.95,0.114,tomato risotto,"{""texture_creamy"": 1.0, ""flavor_umami"": 0.7, ""physics_richness"": 1.0, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.4, ""texture_creamy"": 1.3, ""physics_temperature"": 0.1, ""_default"": 1.0}"
275,43,Risotto ai Frutti di Mare,1.35,0.114,seafood risotto,"{""texture_creamy"": 1.0, ""flavor_umami"": 0.7, ""physics_richness"": 1.0, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.4, ""texture_creamy"": 1.3, ""physics_temperature"": 0.1, ""_default"": 1.0}"
276,43,Risotto alla Milanese,1.1,0.114,saffron risotto,"{""texture_creamy"": 1.0, ""flavor_umami"": 0.7, ""physics_richness"": 1.0, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.4, ""texture_creamy"": 1.3, ""physics_temperature"": 0.1, ""_default"": 1.0}"
277,43,Risotto con Zucca,1.05,0.114,pumpkin risotto,"{""texture_creamy"": 1.0, ""flavor_umami"": 0.7, ""physics_richness"": 1.0, ""physics_temperature"": 0.8, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_richness"": 1.4, ""texture_creamy"": 1.3, ""physics_temperature"": 0.1, ""_default"": 1.0}"
278,44,Pieczony Ziemniak,0.86,0.143,baked potato,"{""flavor_saltiness"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_temperature"": 0.9, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.5, ""_default"": 1.0}"
279,44,Grillowane Warzywa,1.07,0.143,grilled vegetables,"{""flavor_saltiness"": 0.5, ""flavor_sweetness"": 0.5, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.2, ""physics_temperature"": 0.9, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.5, ""_default"": 1.0}"
280,45,Mojito,1.0,0.143,mojito,"{""flavor_sweetness"": 0.6, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.3, ""flavor_sweetness"": 1.4, ""_default"": 1.0}"
281,45,Margarita,1.07,0.143,margarita cocktail,"{""flavor_sweetness"": 0.6, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.3, ""flavor_sweetness"": 1.4, ""_default"": 1.0}"
282,45,Gin & Tonic,1.0,0.143,gin and tonic,"{""flavor_sweetness"": 0.6, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.3, ""flavor_sweetness"": 1.4, ""_default"": 1.0}"
283,45,Aperol Spritz,0.93,0.107,aperol spritz,"{""flavor_sweetness"": 0.6, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_creamy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""physics_temperature"": 0.3, ""flavor_sweetness"": 1.4, ""_default"": 1.0}"
284,46,Koktajl Mleczny Klasyczny,1.0,0.133,milkshake,"{""flavor_sweetness"": 0.8, ""texture_creamy"": 0.8, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.6, ""texture_creamy"": 1.4, ""physics_temperature"": 0.2, ""flavor_spiciness"": 0.1, ""flavor_saltiness"": 0.2, ""_default"": 1.0}"
285,46,Koktajl Czekoladowy,1.0,0.133,chocolate milkshake,"{""flavor_sweetness"": 1.0, ""texture_creamy"": 0.8, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.3, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.6, ""texture_creamy"": 1.4, ""physics_temperature"": 0.2, ""flavor_spiciness"": 0.1, ""flavor_saltiness"": 0.2, ""_default"": 1.0}"
286,46,Shake Czekoladowy,0.94,0.118,chocolate milkshake,"{""flavor_sweetness"": 0.8, ""texture_creamy"": 0.8, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.6, ""texture_creamy"": 1.4, ""physics_temperature"": 0.2, ""flavor_spiciness"": 0.1, ""flavor_saltiness"": 0.2, ""_default"": 1.0}"
287,46,Shake Waniliowy,0.94,0.118,vanilla milkshake,"{""flavor_sweetness"": 0.8, ""texture_creamy"": 0.8, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.6, ""texture_creamy"": 1.4, ""physics_temperature"": 0.2, ""flavor_spiciness"": 0.1, ""flavor_saltiness"": 0.2, ""_default"": 1.0}"
288,46,Shake Truskawkowy,1.0,0.118,strawberry milkshake,"{""flavor_sweetness"": 0.8, ""texture_creamy"": 0.8, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.6, ""texture_creamy"": 1.4, ""physics_temperature"": 0.2, ""flavor_spiciness"": 0.1, ""flavor_saltiness"": 0.2, ""_default"": 1.0}"
289,46,Shake Bananowy,0.94,0.118,banana milkshake,"{""flavor_sweetness"": 0.8, ""texture_creamy"": 0.8, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.6, ""texture_creamy"": 1.4, ""physics_temperature"": 0.2, ""flavor_spiciness"": 0.1, ""flavor_saltiness"": 0.2, ""_default"": 1.0}"
290,46,Shake Oreo,1.06,0.118,oreo milkshake,"{""flavor_sweetness"": 0.8, ""texture_creamy"": 0.8, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.6, ""texture_creamy"": 1.4, ""physics_temperature"": 0.2, ""flavor_spiciness"": 0.1, ""flavor_saltiness"": 0.2, ""_default"": 1.0}"
291,46,Shake Nutella,1.12,0.118,nutella milkshake,"{""flavor_sweetness"": 0.8, ""texture_creamy"": 0.8, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.6, ""texture_creamy"": 1.4, ""physics_temperature"": 0.2, ""flavor_spiciness"": 0.1, ""flavor_saltiness"": 0.2, ""_default"": 1.0}"
292,46,Shake Karmelowy,1.0,0.118,caramel milkshake,"{""flavor_sweetness"": 0.8, ""texture_creamy"": 0.8, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.6, ""texture_creamy"": 1.4, ""physics_temperature"": 0.2, ""flavor_spiciness"": 0.1, ""flavor_saltiness"": 0.2, ""_default"": 1.0}"
293,46,Shake Masło Orzechowe,1.06,0.118,peanut butter milkshake,"{""flavor_sweetness"": 0.8, ""texture_creamy"": 1.0, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.9, ""texture_chewy"": 0.5, ""physics_richness"": 1.0, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.6, ""texture_creamy"": 1.4, ""physics_temperature"": 0.2, ""flavor_spiciness"": 0.1, ""flavor_saltiness"": 0.2, ""_default"": 1.0}"
294,46,Shake Pistacjowy,1.12,0.118,pistachio milkshake,"{""flavor_sweetness"": 0.8, ""texture_creamy"": 0.8, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.6, ""texture_creamy"": 1.4, ""physics_temperature"": 0.2, ""flavor_spiciness"": 0.1, ""flavor_saltiness"": 0.2, ""_default"": 1.0}"
295,46,Shake Jagodowy,1.0,0.118,blueberry milkshake,"{""flavor_sweetness"": 0.8, ""texture_creamy"": 0.8, ""physics_temperature"": 0.2, ""flavor_bitterness"": 0.5, ""flavor_spiciness"": 0.5, ""flavor_umami"": 0.5, ""flavor_sourness"": 0.5, ""flavor_saltiness"": 0.5, ""texture_crispy"": 0.5, ""texture_chewy"": 0.5, ""physics_richness"": 0.5, ""physics_freshness"": 0.5, ""context_price_sensitivity"": 0.5, ""context_portion_preference"": 0.5}","{""flavor_sweetness"": 1.6, ""texture_creamy"": 1.4, ""physics_temperature"": 0.2, ""flavor_spiciness"": 0.1, ""flavor_saltiness"": 0.2, ""_default"": 1.0}"
